Variable Name,state,county,stcnty,tract,tract_id,split_tr,qct_id,metro18,Area_Pop,cbsa,cbsasub18,VLIL4_2014,VLIL4_2015,VLIL4_2016,p0010001,p0420001,p0150001,B17001est1_14,B17001me1_14,B17001est2_14,B17001me2_14,B19013est1_14,B19013me1_14,B17001est1_15,B17001me1_15,B17001est2_15,B17001me2_15,B19013est1_15,B19013me1_15,B17001est1_16,B17001me1_16,B17001est2_16,B17001me2_16,B19013est1_16,B19013me1_16,avg_inc_factor,avg_pov_rate,qct
Variable Description,STATE FIPS code,COUNTY FIPS Code,Combined STATE and COUNTY FIPS codes,TRACT code as number with specified decimal,"State, County, tract FIPS codes for match with Census Data Sources","Indicates 2010 Census tract split by New England HMFA boundaries, 1 = split","UNIQUE IDENTIFIER: State, County, tract FIPS codes with 1 digit split indicator",Metropolitan Tract indicator = 1,MSA (Metro CBSA) or nonmetro part of State 100 percent count of population,"MSA (Metro CBSA) Code, set at 100,000 x State FIPS Code for nonmetro counties",HUD Metro FMR Area (HMFA) Code used in FMR and Income Limit Systems,"HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2010-2014 ACS Data","HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2011-2015 ACS Data","HMFA Very-Low Income Limits for 4-person households for FY2018, based on 50% of Area Median Gross Income, de-trended and CPI-matched to 2012-2016 ACS Data","Tract 100 Percent Count of Population (2010 Census, SF-1)","Tract 100 Percent Count of Population in Group Quarters (not in Households) (2010 Census, SF-1)","Tract 100 Percent Count of Households (2010 Census, SF-1)","Persons for whom poverty status has been determined, estimate (2010-2014 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Persons in poverty, estimate (2010-2014 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Tract median household income, estimate (2010-2014 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval (2010-2014 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, estimate (2011-2015 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Persons in poverty, estimate (2011-2015 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Tract median household income, estimate (2011-2015 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval (2011-2015 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, estimate (2012-2016 ACS 5-year Tabulations)","Persons for whom poverty status has been determined, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)","Persons in poverty, estimate ((2012-2016 ACS 5-year Tabulations)","Persons in poverty, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)","Tract median household income, estimate ((2012-2016 ACS 5-year Tabulations)","Tract median Household income, margin of error for 90% confidence interval ((2012-2016 ACS 5-year Tabulations)",Average Ratio of Tract Average Household Size Adjusted Income Limit to Tract Median Household Income,Average Tract Poverty Rate,"QCT 2019, 1=YES, 0=NO"
,24,25,24025,3013.01,24025301301,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4592,12,1730,4841,292,351,194,70554,6481,4616,407,406,203,66339,10586,4612,330,393,195,63250,10528,0.704185605,,0
,24,25,24025,3013.02,24025301302,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7424,16,2691,7497,745,2161,696,49415,6032,6926,722,1803,642,47965,5925,6916,683,1601,654,51658,12416,0.95577383,0.259666651,1
,24,25,24025,3014.01,24025301401,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7512,0,3016,7466,487,842,452,62830,5522,7455,541,1089,508,61534,5754,7284,442,841,341,62958,6641,0.737154663,0.130500004,0
,24,25,24025,3014.02,24025301402,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2398,0,887,2585,211,260,201,82206,10785,2553,216,320,211,78550,9471,2640,243,351,206,77446,8893,0.594634652,0,0
,24,25,24025,3016.01,24025301601,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6420,19,2257,6878,663,738,414,45649,12323,7012,626,1080,508,39928,10121,7147,739,1274,630,38697,12258,1.16255188,0.166000009,1
,24,25,24025,3016.02,24025301602,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7899,24,2651,7975,559,843,529,70597,9926,8244,526,615,440,73587,11261,8012,490,340,159,68372,7996,0.68702656,,0
,24,25,24025,3017.02,24025301702,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7884,30,3026,8870,607,906,353,80522,10202,8694,731,880,312,78401,10061,8702,665,578,229,81539,6990,0.581408262,,0
,24,25,24025,3017.03,24025301703,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4804,1,1620,4871,299,271,176,97245,8503,4775,334,262,173,101225,7091,5007,299,258,170,102879,8292,0.483987331,0,0
,24,25,24025,3017.04,24025301704,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3599,107,1374,3530,318,244,162,74405,13307,3455,294,302,195,74800,9248,3370,343,367,206,75486,9104,0.618182361,0,0
,24,25,24025,3021,24025302100,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2137,0,793,2119,93,116,80,80500,10998,2046,109,140,86,92125,14683,2017,137,111,71,91417,14513,0.537438691,0,0
,24,25,24025,3022,24025302200,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2535,8,977,2574,190,239,153,77422,10302,2684,216,273,171,82929,11065,2895,186,260,162,89821,8611,0.560007215,0,0
,24,25,24025,3024,24025302400,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2663,8,1098,2950,349,670,288,48214,4678,3316,360,798,283,47090,5678,3509,349,749,265,48750,5596,0.95042187,0.226999998,0
,24,25,24025,3028.01,24025302801,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3687,0,1417,3762,329,336,155,60230,8126,3593,246,309,163,61310,9363,3632,238,324,162,59938,8774,0.770905375,,0
,24,25,24025,3028.02,24025302802,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4551,26,1883,4916,317,583,255,52500,10323,5155,355,668,334,58955,6890,5418,297,814,318,57344,7384,0.811423659,0.134499997,0
,24,25,24025,3029.01,24025302901,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2628,42,974,2583,279,981,237,30068,7639,2679,252,1032,262,27976,7548,2549,249,907,175,27344,8221,1.651319385,0.373666674,1
,24,25,24025,3029.02,24025302902,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4549,0,1742,4544,410,370,267,53977,9054,4360,351,393,272,51092,7189,3941,352,267,147,50519,3501,0.900907874,0,0
,24,25,24025,3031.01,24025303101,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5976,30,2049,5873,364,305,227,95930,10520,6002,360,381,269,96567,6496,5988,320,388,245,96182,6440,0.501464188,0,0
,24,25,24025,3031.02,24025303102,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2783,0,935,3131,158,20,18,115682,14665,3126,173,26,20,115833,12077,2897,153,37,25,116875,13586,0.418992817,0,0
,24,25,24025,3032.01,24025303201,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5859,3,1905,5665,292,204,99,108949,6225,5750,306,227,93,110527,7818,5650,281,278,92,111479,7841,0.44587943,0.041333333,0
,24,25,24025,3032.03,24025303203,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3479,100,1378,3245,197,103,66,81389,14273,3336,203,137,65,75234,11312,3523,195,250,114,72102,7816,0.602591157,,0
,24,25,24025,3032.04,24025303204,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4584,142,1691,4777,258,71,62,83281,16345,4687,241,79,71,87222,21298,4551,231,81,66,87194,14674,0.544606566,0,0
,24,25,24025,3032.05,24025303205,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,1482,0,487,1548,101,50,41,105417,41539,1540,92,46,32,130227,13809,1607,80,40,30,128897,13355,0.407100618,0,0
,24,25,24025,3032.06,24025303206,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3474,0,1186,3269,280,108,117,82050,10860,3295,194,86,109,86250,12641,3332,209,77,99,93403,23331,0.5562554,0,0
,24,25,24025,3033,24025303300,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6096,1,2127,5834,326,96,80,98947,5698,5932,287,143,105,96900,11959,6014,320,301,166,88421,12546,0.508529305,0,0
,24,25,24025,3034,24025303400,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4207,0,1489,4113,223,46,44,106833,10233,4284,233,104,73,102159,8982,4396,248,131,83,104130,10692,0.45850414,0,0
,24,25,24025,3035.01,24025303501,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6490,215,2506,6131,451,306,127,90918,8499,5940,374,368,108,88750,9541,6356,234,321,149,92643,10744,0.507952034,,0
,24,25,24025,3035.02,24025303502,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3680,25,1317,3755,202,88,60,87007,9981,3726,159,70,45,85922,6037,3579,147,132,84,85988,8552,0.551174104,0,0
,24,25,24025,3036.02,24025303602,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3799,0,1371,3710,299,121,63,111618,11735,3769,265,126,65,109750,17351,3819,293,124,73,112045,13266,0.427811414,0,0
,24,25,24025,3036.03,24025303603,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6710,0,2166,6763,332,384,418,121298,19198,7073,347,417,423,104722,13634,7175,356,150,113,106875,10886,0.446391404,0,0
,24,25,24025,3036.05,24025303605,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5936,0,2423,5811,393,429,254,63750,11815,6081,448,310,199,62240,12427,5998,359,492,266,61215,9155,0.734271467,0,0
,24,25,24025,3036.06,24025303606,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3363,0,1019,3377,170,10,18,129259,11453,3283,189,94,105,118409,25121,3263,233,42,69,130476,13073,0.400659591,0,0
,24,25,24025,3037,24025303700,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3815,4,1456,3754,319,153,110,86389,9169,3710,281,203,108,85469,13529,3897,299,194,109,91974,11283,0.531605005,0,0
,24,25,24025,3038.01,24025303801,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2615,26,1224,2591,273,406,373,80579,16842,2449,164,194,132,73393,6067,2585,198,199,123,73925,9038,0.580183685,0,0
,24,25,24025,3038.02,24025303802,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2034,397,759,1392,211,168,107,64375,10150,1712,243,127,92,66452,14011,1673,201,106,52,74196,13176,0.649135947,0.063000001,0
,24,25,24025,3038.03,24025303803,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4981,49,2065,5094,454,194,126,71288,8540,5541,399,163,119,71992,10146,5147,304,194,140,71825,9598,0.634160519,0,0
,24,25,24025,3039,24025303900,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2372,147,964,2199,228,67,48,76324,18123,2187,163,58,45,72692,9814,2294,174,49,37,76797,9250,0.59861815,0,0
,24,25,24025,3041.01,24025304101,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4382,0,1584,4259,243,154,112,92276,9597,4194,282,183,140,95042,9005,4295,253,173,96,93529,6888,0.507673025,0,0
,24,25,24025,3041.02,24025304102,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3708,0,1319,3665,218,93,64,109191,34240,3775,229,104,70,108333,23025,3818,248,140,90,89107,15501,0.471722186,0,0
,24,25,24025,3042.01,24025304201,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6220,8,2230,6115,442,223,186,116159,23001,6327,390,257,185,110452,10738,6709,479,250,187,115417,6535,0.417907655,0,0
,24,25,24025,3042.02,24025304202,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6802,0,2330,7119,227,597,338,96302,9988,6956,255,419,328,100374,14410,6997,331,283,231,101531,11270,0.48658815,0,0
,24,25,24025,3051,24025305100,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7432,27,2628,7131,540,488,281,77735,12756,7291,688,760,424,83036,14700,7253,493,783,312,81101,16457,0.593263507,0.108000003,0
,24,25,24025,3052,24025305200,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2734,0,1019,2633,295,363,140,55109,12263,2422,269,428,196,58947,18954,2521,350,386,182,65855,18930,0.788743079,0.156000003,0
,24,25,24025,3053,24025305300,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2208,0,834,2328,259,71,40,70526,9875,2199,248,82,43,72321,7017,2258,245,92,48,72292,7039,0.653701603,0,0
,24,25,24025,3061,24025306100,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4025,229,1708,3711,339,879,331,44889,10535,3683,274,907,362,51548,10310,3548,268,791,284,52734,9984,0.900647223,0.235333338,0
,24,25,24025,3062,24025306200,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2166,3,1017,2268,170,322,161,42128,12399,2336,170,330,156,50234,11144,2212,146,365,171,45824,7801,0.961286366,0.152999997,0
,24,25,24025,3063,24025306300,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2373,0,969,2444,242,135,88,106555,13053,2483,212,80,70,97857,12831,2477,213,159,107,93684,10975,0.462348312,0,0
,24,25,24025,3064,24025306400,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6013,0,2212,6735,577,238,295,90985,14486,6629,577,252,308,81486,15771,6549,290,158,140,89432,19669,0.542550802,0,0
,24,25,24025,3065,24025306500,0,2.40253E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2216,962,362,2157,274,152,109,79464,11488,2063,197,131,101,78616,7730,2221,180,89,70,82500,22870,0.639911652,0,0
,24,27,24027,6011.03,24027601103,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5763,9,2012,6121,572,184,150,123348,16173,6314,584,267,197,121940,12258,6487,766,184,144,122708,10935,0.391526699,0,0
,24,27,24027,6011.04,24027601104,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5761,0,1678,5930,331,109,95,162250,14888,6228,319,100,85,169231,13996,6476,265,106,85,182255,10096,0.299208432,0,0
,24,27,24027,6011.05,24027601105,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3992,0,1605,4177,328,18,21,104741,7176,4412,333,12,10,110592,17714,4523,376,58,53,114176,13672,0.419314116,0,0
,24,27,24027,6011.07,24027601107,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4214,0,1694,4870,331,541,284,71389,10685,5481,529,1035,648,73486,8302,5250,423,611,366,84107,9955,0.605593085,0,0
,24,27,24027,6011.08,24027601108,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3746,0,1478,3861,320,144,138,109329,8532,3856,314,113,115,111409,12396,3895,325,77,79,107256,8315,0.423271507,0,0
,24,27,24027,6012.01,24027601201,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7544,7,2840,8132,579,436,183,95616,12215,8157,595,481,193,96000,8127,8192,516,538,205,88564,9030,0.503085434,,0
,24,27,24027,6012.03,24027601203,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3893,1057,980,3253,440,302,187,114714,21962,3654,418,300,215,112719,15493,4543,452,192,147,113125,9895,0.424717546,0,0
,24,27,24027,6012.04,24027601204,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5229,2,1923,5355,307,217,145,82891,7806,5708,332,203,142,87465,10936,5589,257,80,38,91653,10168,0.5418908,,0
,24,27,24027,6021,24027602100,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7852,4,2508,8075,386,109,107,153581,18312,7861,431,131,119,160091,17247,7703,368,56,51,167383,13764,0.308929354,0,0
,24,27,24027,6022.01,24027602201,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3282,0,1068,3450,135,257,247,151447,16054,3465,183,280,223,146250,31769,3511,201,302,212,153021,18489,0.327451557,0,0
,24,27,24027,6022.02,24027602202,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5306,6,1914,5417,232,119,84,107625,11808,5366,212,132,80,119196,14067,5477,281,135,78,121225,9843,0.410761625,0,0
,24,27,24027,6023.02,24027602302,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6842,0,2449,6844,744,444,293,113941,13648,7337,703,409,306,114429,19125,7640,471,177,160,115040,26991,0.416417599,0,0
,24,27,24027,6023.03,24027602303,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3736,0,1218,3868,244,29,33,173333,20354,3794,259,24,24,170658,16619,3857,262,7,10,173158,17968,0.285134405,0,0
,24,27,24027,6023.04,24027602304,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4729,3,1567,5049,308,53,57,137781,4950,4939,315,79,70,140217,6455,5077,367,102,88,145231,12583,0.346543074,0,0
,24,27,24027,6023.05,24027602305,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3667,0,1247,3792,150,10,15,151000,27736,3822,188,29,33,147167,19042,3790,184,19,24,151136,16320,0.323632389,0,0
,24,27,24027,6023.06,24027602306,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5220,3,2163,5572,389,178,126,106269,15665,5472,381,176,137,98833,23251,5523,437,271,168,107148,17378,0.43861416,0,0
,24,27,24027,6026,24027602600,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7113,207,2814,6778,672,571,267,61830,8613,6619,660,585,323,66330,11820,7157,534,373,217,78250,14523,0.672177136,,0
,24,27,24027,6027,24027602700,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5014,72,1735,5229,307,100,55,139511,13032,5075,321,113,66,133553,10274,5254,290,132,85,132949,11632,0.354597449,0,0
,24,27,24027,6028,24027602800,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5813,3,2079,6119,481,474,442,105081,13432,6211,456,340,385,110938,19010,6331,532,386,410,112950,22378,0.43508774,0,0
,24,27,24027,6029,24027602900,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4123,10,1752,4449,307,523,220,71203,8213,4537,261,502,235,71108,8443,5099,315,427,174,74144,8094,0.627298594,0.104333334,0
,24,27,24027,6030.01,24027603001,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5401,9,1999,5580,469,37,37,114956,14388,5731,516,44,47,114275,10095,5847,319,196,130,116696,10670,0.408865899,0,0
,24,27,24027,6030.03,24027603003,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4186,37,1365,3945,246,42,55,148510,18010,4123,278,61,55,160682,22388,3967,299,67,56,166509,6686,0.309651524,0,0
,24,27,24027,6030.04,24027603004,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6199,12,2046,7411,739,335,304,191646,15566,7039,590,315,251,184765,14234,6489,354,113,143,187667,16307,0.260212362,0,0
,24,27,24027,6040.01,24027604001,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6275,13,2027,6039,470,86,122,123770,15126,6214,481,88,122,127682,8945,6080,435,172,179,128750,9401,0.388844222,0,0
,24,27,24027,6040.02,24027604002,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7624,5,2445,7953,393,115,68,174537,18440,8148,573,101,67,180111,22900,8113,548,66,48,175028,31249,0.279943913,0,0
,24,27,24027,6051.02,24027605102,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,8211,30,2609,9277,547,545,282,167646,25915,10262,632,608,246,167577,30216,10454,580,535,218,160938,25412,0.29957065,,0
,24,27,24027,6051.03,24027605103,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5075,20,1643,5252,282,148,134,159120,19838,5056,291,119,137,158472,15751,5018,294,32,24,163370,25045,0.306921899,0,0
,24,27,24027,6051.04,24027605104,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4316,24,1349,5125,342,81,49,185833,27868,5139,306,74,43,187270,27198,5431,344,39,33,209453,29733,0.256982893,0,0
,24,27,24027,6054.01,24027605401,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5149,6,2380,5219,386,537,324,76842,5722,5116,411,499,347,76376,5851,4900,449,533,464,82903,13338,0.562701702,0,0
,24,27,24027,6054.02,24027605402,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7055,29,3570,6615,555,478,276,81567,12975,6516,536,601,275,80881,9636,6912,519,779,319,83521,6792,0.526853561,0.102499999,0
,24,27,24027,6055.02,24027605502,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5182,3,2119,5459,273,426,270,120731,19269,5488,283,481,271,124931,9286,5346,295,395,275,126618,11645,0.368964165,0,0
,24,27,24027,6055.03,24027605503,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6262,41,2441,6460,399,977,547,84038,13681,6618,637,942,589,86289,9577,6651,569,668,465,99242,17856,0.518215537,0,0
,24,27,24027,6055.04,24027605504,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2737,0,770,2805,161,0,12,208750,15799,2748,148,0,12,196307,21177,2849,159,0,12,212250,16460,0.251950234,0,0
,24,27,24027,6055.05,24027605505,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6169,0,1847,6038,305,189,136,178750,16111,6021,307,177,183,179125,12736,6432,271,79,80,177250,16934,0.283846378,0,0
,24,27,24027,6056.01,24027605601,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6075,212,2670,6612,567,800,530,77317,13659,6394,559,854,559,76654,10505,6559,615,924,614,86500,20380,0.555742562,0,0
,24,27,24027,6056.02,24027605602,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7610,85,2995,7068,397,251,114,109615,12520,7430,393,271,122,107317,6670,7829,452,368,181,114053,21872,0.418440491,,0
,24,27,24027,6066.01,24027606601,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2875,11,1045,2985,199,38,29,121645,7049,2929,154,67,40,119600,5434,2858,138,66,36,118359,18305,0.395338863,0,0
,24,27,24027,6066.03,24027606603,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7696,29,2942,7834,617,598,315,74432,16587,7975,525,625,314,80107,7392,7612,462,640,331,81365,5259,0.594045103,0,0
,24,27,24027,6066.04,24027606604,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4037,0,1566,4205,289,193,136,97243,9612,4437,356,168,127,101780,6179,4553,343,181,131,99539,12497,0.467369527,0,0
,24,27,24027,6066.06,24027606606,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4744,0,1963,4708,288,408,187,81917,20613,4828,348,426,184,81707,18344,4943,381,440,192,83333,17115,0.554242969,,0
,24,27,24027,6066.07,24027606607,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4530,50,1581,4787,369,121,78,125349,11162,5406,506,196,113,119750,15245,5117,479,407,262,113323,11612,0.401567966,0,0
,24,27,24027,6067.01,24027606701,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2603,5,938,2785,136,8,9,135962,9691,2850,203,6,7,131313,16437,2824,163,2,3,136167,6413,0.353570431,0,0
,24,27,24027,6067.04,24027606704,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,7072,23,2700,7526,522,832,471,96304,9907,7289,422,368,276,100662,5929,7030,460,224,137,99955,9310,0.471746057,0,0
,24,27,24027,6067.05,24027606705,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2011,0,818,2052,158,75,45,94537,9502,1944,139,73,60,101719,10486,1948,123,80,60,106641,12760,0.455113798,0,0
,24,27,24027,6067.06,24027606706,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4798,0,1893,4920,277,167,91,137560,12182,4981,285,208,130,133250,8724,4861,309,176,111,127567,6138,0.34878242,0,0
,24,27,24027,6067.07,24027606707,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3755,18,1450,3921,272,664,337,95682,19548,3785,311,686,417,93417,13984,3849,307,729,394,95491,23227,0.49016124,0,0
,24,27,24027,6068.03,24027606803,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5523,13,2371,6092,338,334,135,97586,13271,6040,342,429,176,92074,10052,5913,289,511,215,87066,13343,0.490341753,,0
,24,27,24027,6068.04,24027606804,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3202,0,1278,3349,226,30,25,125000,9044,3468,274,77,51,131705,13762,3592,240,174,81,124468,7580,0.36313206,,0
,24,27,24027,6068.05,24027606805,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,4145,8,1297,4189,255,121,81,163750,19292,4254,247,134,82,142538,6307,4162,234,94,59,148750,19727,0.329553574,0,0
,24,27,24027,6068.06,24027606806,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6441,0,2149,6694,322,248,200,124216,12540,6846,332,331,198,122746,11759,7258,348,359,169,123835,10954,0.394592792,,0
,24,27,24027,6069.01,24027606901,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5549,256,1999,5580,513,170,185,85985,10285,5601,665,278,200,71731,19572,5803,563,314,208,82773,9258,0.588256001,0,0
,24,27,24027,6069.04,24027606904,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3977,0,1325,4667,386,206,132,112560,31853,4699,386,201,201,98633,20019,4719,365,240,228,108590,19855,0.459144741,0,0
,24,27,24027,6069.05,24027606905,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,6644,0,2349,6884,440,550,432,103125,18874,6776,426,488,371,97381,15798,7038,531,470,393,99621,19052,0.478629619,0,0
,24,27,24027,6069.06,24027606906,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5615,0,1916,5917,401,216,173,96016,15727,6013,405,141,127,95278,11169,6093,457,278,160,89242,8715,0.518341839,0,0
,24,27,24027,6069.07,24027606907,0,2.40276E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,5503,0,2170,5209,644,315,334,70903,22971,5846,620,311,312,59359,17394,6084,562,525,348,65875,8840,0.711473703,0,0
,24,35,24035,8101,24035810100,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,3089,10,1188,3278,379,415,280,55625,6218,3273,258,372,262,58523,10482,3269,394,313,230,58940,5531,0.807653546,0,0
,24,35,24035,8102,24035810200,0,2.40358E+11,1,2710489,12580,METRO12580M12580,44947,45000,45568,2636,10,960,2406,267,162,96,64196,12211,2700,285,193,86,63036,6324,2624,215,135,41,64688,11136,0.740226507,,0
